Customer_Job,Current,_30_Jan,_31_60,_61_90,_90,Total,Aging_Month,Parent_Column,True_Parent_Field
Hartford Healthcare (MAIN),25.0,0.0,0.0,0.0,0.0,25.0,2020-06-30,,HHMG
Hartford Healthcare (MAIN),25.0,0.0,0.0,0.0,0.0,25.0,2020-05-31,,HHMG
Hartford Healthcare (MAIN),25.0,0.0,0.0,0.0,0.0,25.0,2020-04-30,,HHMG
Hartford Healthcare (MAIN),80.0,0.0,0.0,0.0,0.0,80.0,2020-02-29,,HHMG
Hartford Healthcare (MAIN),80.0,0.0,0.0,0.0,0.0,80.0,2020-01-31,,HHMG
Hartford II-Multispecialty,4576.79,3692.72,3736.15,0.0,0.0,12005.66,2019-03-31,,CCMC
Hartford II-Multispecialty,5042.72,4910.53,0.0,0.0,0.0,9953.25,2019-04-30,,CCMC
Hartford II-Multispecialty,4465.46,9427.72,0.0,0.0,0.0,13893.18,2019-05-31,,CCMC
Hartford II-Multispecialty,4337.73,7861.49,0.0,0.0,0.0,12199.22,2019-06-30,,CCMC
Hartford II-Multispecialty,3735.05,2572.94,0.0,0.0,0.0,6307.99,2019-07-31,,CCMC
Hartford II-Multispecialty,4815.43,8394.82,2572.94,0.0,0.0,15783.19,2019-08-31,,CCMC
Hartford II-Multispecialty,4860.81,8288.6,0.0,10559.46,0.0,23708.87,2019-12-31,,CCMC
Hartford II-Multispecialty,13149.41,0.0,10559.46,0.0,0.0,23708.87,2019-11-30,,CCMC
Hartford II-Multispecialty,13149.41,10559.46,0.0,0.0,0.0,23708.87,2019-10-30,,CCMC
Hartford II-Multispecialty,23708.87,0.0,0.0,0.0,0.0,23708.87,2019-09-30,,CCMC
Hartford II-Multispecialty,0.0,1188.98,0.0,0.0,0.0,1188.98,2020-04-30,,CCMC
Hartford II-Multispecialty,1188.98,3650.1,0.0,0.0,0.0,4839.08,2020-03-31,,CCMC
Hartford II-Multispecialty,4275.14,7788.52,2959.51,0.0,0.0,15023.17,2020-02-29,,CCMC
Hartford II-Multispecialty,3900.38,7820.32,4611.83,0.0,10559.46,26891.99,2020-01-31,,CCMC
Hartford Urology Group-Dr. Pregenzer,656.66,332.38,0.0,0.0,2597.32,3586.36,2019-03-31,,SFMG
Hartford Urology Group-Dr. Pregenzer,620.88,656.66,332.38,0.0,2597.32,4207.24,2019-04-30,,SFMG
Hartford Urology Group-Dr. Pregenzer,307.0,620.88,656.66,332.38,2597.32,4514.24,2019-05-31,,THNE
Hartford Urology Group-Dr. Pregenzer,677.24,307.0,620.88,656.66,2929.7,5191.48,2019-06-30,,THNE
Hartford Urology Group-Dr. Pregenzer,475.7,0.0,307.0,620.88,3586.36,4989.94,2019-07-31,,THNE
Hartford Urology Group-Dr. Pregenzer,306.18,0.0,0.0,307.0,1272.54,1885.72,2019-08-31,,THNE
Hartford-Immunology and Pulmonology,917.43,755.12,0.0,0.0,0.0,1672.55,2019-03-31,,CCMC
Hartford-Immunology and Pulmonology,938.28,432.39,0.0,0.0,0.0,1370.67,2019-04-30,,CCMC
Hartford-Immunology and Pulmonology,636.83,0.0,0.0,0.0,0.0,636.83,2019-05-31,,CCMC
Hartford-Immunology and Pulmonology,0.0,1406.54,0.0,0.0,0.0,1406.54,2019-06-30,,CCMC
Hartford-Immunology and Pulmonology,849.9,1299.91,0.0,0.0,0.0,2149.81,2019-07-31,,CCMC
Hartford-Immunology and Pulmonology,675.54,632.54,0.0,0.0,0.0,1308.08,2019-08-31,,CCMC
Hartford-Immunology and Pulmonology,801.32,712.73,0.0,0.0,0.0,1514.05,2019-12-31,,CCMC
Hartford-Immunology and Pulmonology,1514.05,0.0,0.0,0.0,0.0,1514.05,2019-11-30,,CCMC
Hartford-Immunology and Pulmonology,1514.05,0.0,0.0,0.0,0.0,1514.05,2019-10-30,,CCMC
Hartford-Immunology and Pulmonology,1514.05,0.0,0.0,0.0,0.0,1514.05,2019-09-30,,CCMC
Hartford-Immunology and Pulmonology,0.0,442.91,1115.86,0.0,0.0,1558.77,2020-04-30,,CCMC
Hartford-Immunology and Pulmonology,442.91,1115.86,0.0,0.0,0.0,1558.77,2020-03-31,,CCMC
Hartford-Immunology and Pulmonology,420.12,1005.58,0.0,0.0,0.0,1425.7,2020-02-29,,CCMC
Hartford-Immunology and Pulmonology,903.44,1313.25,712.73,0.0,0.0,2929.42,2020-01-31,,CCMC
Hartford-Plastics,1285.71,542.27,523.79,247.02,364.09,2962.88,2019-03-31,,HHMG
Hartford-Plastics,1108.21,261.35,542.27,523.79,611.11,3046.73,2019-04-30,,HHMG
Hartford-Plastics,1193.97,271.72,0.0,561.75,1134.9,3162.34,2019-05-31,,HHMG
Hartford-Plastics,1334.93,10.66,0.0,0.0,0.0,1345.59,2019-06-30,,HHMG
Hartford-Plastics,1069.84,358.19,0.0,0.0,0.0,1428.03,2019-07-31,,HHMG
Hartford-Plastics,859.94,506.02,0.0,0.0,0.0,1365.96,2019-08-31,,HHMG
Hartford-Plastics,1389.9,0.0,0.0,0.0,0.0,1389.9,2019-12-31,,HHMG
Hartford-Plastics,1389.9,0.0,0.0,0.0,0.0,1389.9,2019-11-30,,HHMG
Hartford-Plastics,1389.9,0.0,0.0,0.0,0.0,1389.9,2019-10-30,,HHMG
Hartford-Plastics,1389.9,0.0,0.0,0.0,0.0,1389.9,2019-09-30,,HHMG
Hartford-Plastics,1064.82,373.21,0.0,0.0,0.0,1438.03,2021-01-31,,HHMG
Hartford-Plastics,1340.35,0.0,0.0,0.0,0.0,1340.35,2021-03-31,,HHMG
Hartford-Plastics,1185.38,455.17,373.21,0.0,0.0,2013.76,2021-02-28,,HHMG
Hartford-Plastics,1323.37,547.83,0.0,0.0,0.0,1871.2,2021-04-30,,HHMG
Hartford-Plastics,1476.16,523.09,547.83,0.0,0.0,2547.08,2021-05-31,,HHMG
Hartford-Plastics,1335.75,533.52,523.09,547.83,0.0,2940.19,2021-06-30,,HHMG
Hartford-Plastics,1179.08,566.75,533.52,523.09,547.83,3350.27,2021-07-31,,HHMG
Hartford-Plastics,1085.02,505.39,566.75,533.52,1070.92,3761.6,2021-08-31,,HHMG
Hartford-Plastics,1127.06,365.46,505.39,566.75,1604.44,4169.1,2021-09-30,,HHMG
Hartford-Plastics,1189.6,466.59,365.46,505.39,2171.19,4698.23,2021-10-31,,HHMG
Hartford-Plastics,676.52,0.0,0.0,0.0,0.0,676.52,2021-11-30,,HHMG
Hartford-Plastics,832.07,0.0,0.0,0.0,0.0,832.07,2021-12-31,,HHMG
Hartford-Plastics,1064.34,0.0,0.0,0.0,0.0,1064.34,2020-12-31,,HHMG
Hartford-Plastics,739.87,0.0,0.0,0.0,0.0,739.87,2020-11-30,,HHMG
Hartford-Plastics,325.44,0.0,0.0,0.0,0.0,325.44,2020-10-31,,HHMG
Hartford-Plastics,497.5,0.0,0.0,0.0,0.0,497.5,2020-09-30,,HHMG
Hartford-Plastics,655.5,0.0,0.0,0.0,0.0,655.5,2020-08-31,,HHMG
Hartford-Plastics,548.78,0.0,0.0,0.0,0.0,548.78,2020-07-31,,HHMG
Hartford-Plastics,213.44,0.0,0.0,0.0,0.0,213.44,2020-06-30,,HHMG
Hartford-Plastics,910.72,608.83,0.0,0.0,0.0,1519.55,2020-04-30,,HHMG
Hartford-Plastics,1519.55,0.0,0.0,0.0,0.0,1519.55,2020-03-31,,HHMG
Hartford-Plastics,1355.06,0.0,0.0,0.0,0.0,1355.06,2020-02-29,,HHMG
Hartford-Plastics,1227.38,371.7,0.0,0.0,0.0,1599.08,2020-01-31,,HHMG
Hartford-Plastics,1845.81,0.0,0.0,0.0,0.0,1845.81,2022-01-31,,HHMG
Hartford-Plastics,1845.81,0.0,0.0,0.0,0.0,1845.81,2022-02-02,,HHMG
Hartford-Plastics,1714.86,130.95,0.0,0.0,0.0,1845.81,2022-03-03,,HHMG
Hartford-Plastics,1227.14,487.72,130.95,0.0,0.0,1845.81,2022-04-04,,HHMG
Hartford-Plastics,1077.86,149.28,487.72,130.95,0.0,1845.81,2022-05-05,,HHMG
Hartzband Center for Hip and Knee,2386.85,0.0,0.0,0.0,0.0,2386.85,2019-03-31,,HCHKR
Hartzband Center for Hip and Knee,2865.73,0.0,0.0,0.0,0.0,2865.73,2019-04-30,,HCHKR
Hartzband Center for Hip and Knee,3447.61,0.0,0.0,0.0,0.0,3447.61,2019-05-31,,HCHKR
Hartzband Center for Hip and Knee,6818.67,58.44,0.0,0.0,0.0,6877.11,2019-06-30,,HCHKR
Hartzband Center for Hip and Knee,6264.96,0.0,0.0,0.0,0.0,6264.96,2019-07-31,,HCHKR
Hartzband Center for Hip and Knee,5858.86,6264.96,0.0,0.0,0.0,12123.82,2019-08-31,,HCHKR
Hartzband Center for Hip and Knee,1364.49,0.0,0.0,3865.67,12123.82,17353.98,2019-12-31,,HCHKR
Hartzband Center for Hip and Knee,1364.49,0.0,3865.67,5858.86,6264.96,17353.98,2019-11-30,,HCHKR
Hartzband Center for Hip and Knee,1364.49,3865.67,5858.86,6264.96,0.0,17353.98,2019-10-30,,HCHKR
Hartzband Center for Hip and Knee,5230.16,5858.86,6264.96,0.0,0.0,17353.98,2019-09-30,,HCHKR
Hartzband Center for Hip and Knee,0.0,1364.49,0.0,0.0,15989.49,17353.98,2020-01-31,,HCHKR
Harvey,281.18,0.0,0.0,0.0,0.0,281.18,2021-10-31,,UCMC
Harvey,281.18,0.0,0.0,0.0,0.0,281.18,2021-11-30,,UCMC
Harvey,0.0,281.18,0.0,0.0,0.0,281.18,2021-12-31,,UCMC
Havener Eye Institute Dublin,95.7,0.0,0.0,0.0,0.0,95.7,2021-10-31,,OSUPI
Havener Eye Institute Dublin,554.62,0.0,0.0,0.0,0.0,554.62,2021-11-30,,OSUPI
Havener Eye Institute Dublin,1123.1,255.2,0.0,0.0,0.0,1378.3,2021-12-31,,OSUPI
Havener Eye Institute Dublin,424.31,0.0,0.0,0.0,0.0,424.31,2022-01-31,,OSUPI
Havener Eye Institute Dublin,424.31,0.0,0.0,0.0,0.0,424.31,2022-02-02,,OSUPI
Havener Eye Institute Dublin,424.31,0.0,0.0,0.0,0.0,424.31,2022-03-03,,OSUPI
Havener Eye Institute Dublin,424.31,0.0,0.0,0.0,0.0,424.31,2022-04-04,,OSUPI
Havener Eye Institute Dublin,213.4,210.91,0.0,0.0,0.0,424.31,2022-05-05,,OSUPI
Havener Eye Institute Westerville,199.76,0.0,0.0,0.0,0.0,199.76,2021-10-31,,OSUPI
Havener Eye Institute Westerville,199.76,0.0,0.0,0.0,0.0,199.76,2021-11-30,,OSUPI
Havener Eye Institute Westerville,821.77,199.76,0.0,0.0,0.0,1021.53,2021-12-31,,OSUPI
Havener Eye Institute Westerville,283.55,0.0,0.0,0.0,0.0,283.55,2022-01-31,,OSUPI
Havener Eye Institute Westerville,283.55,0.0,0.0,0.0,0.0,283.55,2022-02-02,,OSUPI
Havener Eye Institute Westerville,283.55,0.0,0.0,0.0,0.0,283.55,2022-03-03,,OSUPI
Havener Eye Institute Westerville,283.55,0.0,0.0,0.0,0.0,283.55,2022-04-04,,OSUPI
Havener Eye Institute Westerville,283.55,0.0,0.0,0.0,0.0,283.55,2022-05-05,,OSUPI
Haverford Urgent Care,0.0,111.93,0.0,508.94,25403.79,26024.66,2021-01-31,,CHOP
Haverford Urgent Care,0.0,0.0,0.0,0.0,5107.07,5107.07,2021-03-31,,CHOP
Haverford Urgent Care,0.0,0.0,0.0,0.0,23945.96,23945.96,2021-02-28,,CHOP
Haverford Urgent Care,111.93,0.0,508.94,0.0,25403.79,26024.66,2020-12-31,,CHOP
Haverford Urgent Care,0.0,508.94,0.0,162.25,25488.98,26160.17,2020-11-30,,CHOP
Haverford Urgent Care,508.94,0.0,162.25,0.0,25488.98,26160.17,2020-10-31,,CHOP
Haverford Urgent Care,0.0,162.25,0.0,0.0,25488.98,25651.23,2020-09-30,,CHOP
Haverford Urgent Care,162.25,0.0,0.0,1308.95,24180.03,25651.23,2020-08-31,,CHOP
Haverford Urgent Care,162.25,0.0,1308.95,5531.05,18648.98,25651.23,2020-07-31,,CHOP
Haverford Urgent Care,0.0,1308.95,5531.05,5799.88,12849.1,25488.98,2020-06-30,,CHOP
Haverford Urgent Care,1308.95,5531.05,5799.88,4091.64,8757.46,25488.98,2020-05-31,,CHOP
Haverford Urgent Care,6840.0,5799.88,4091.64,969.42,7788.04,25488.98,2020-04-30,,CHOP
Haverford Urgent Care,12639.88,4091.64,969.42,4884.75,2903.29,25488.98,2020-03-31,,CHOP
Haverford Urgent Care,12640.7,969.42,4884.75,280.28,2623.01,21398.16,2020-02-29,,CHOP
Haverford Urgent Care,7637.05,4884.75,280.28,1617.59,1005.42,15425.09,2020-01-31,,CHOP
Haverford Urgent Care,100.2,0.0,0.0,0.0,0.0,100.2,2019-07-31,,Division of Endocrinology (MAIN)
Haverford Urgent Care,1005.42,0.0,0.0,0.0,0.0,1005.42,2019-08-31,,Division of Endocrinology (MAIN)
Haverford Urgent Care,7587.92,280.28,1617.59,905.22,100.2,10491.21,2019-12-31,,Division of Endocrinology (MAIN)
Haverford Urgent Care,7868.2,1617.59,905.22,100.2,0.0,10491.21,2019-11-30,,Division of Endocrinology (MAIN)
Haverford Urgent Care,9485.79,905.22,100.2,0.0,0.0,10491.21,2019-10-30,,Division of Endocrinology (MAIN)
Haverford Urgent Care,10391.01,100.2,0.0,0.0,0.0,10491.21,2019-09-30,,Division of Endocrinology (MAIN)
Haworth -Family Medicine,2785.15,0.0,0.0,0.0,0.0,2785.15,2022-01-31,,RMGPA
Haworth -Family Medicine,2785.15,0.0,0.0,0.0,0.0,2785.15,2022-02-02,,RMGPA
Haworth -Family Medicine,2785.15,0.0,0.0,0.0,0.0,2785.15,2022-03-03,,RMGPA
Haworth -Family Medicine,2785.15,0.0,0.0,0.0,0.0,2785.15,2022-04-04,,RMGPA
Haworth -Family Medicine,2785.15,0.0,0.0,0.0,0.0,2785.15,2022-05-05,,RMGPA
Hayden,2334.37,0.0,0.0,0.0,0.0,2334.37,2019-07-31,,KH
Hayden,4086.0,705.6,0.0,0.0,0.0,4791.6,2019-08-31,,KH
Hayden,5135.95,2718.08,0.0,0.0,0.0,7854.03,2021-01-31,,KH
Hayden,5813.55,0.0,0.0,0.0,0.0,5813.55,2021-03-31,,KH
Hayden,8978.02,0.0,2718.08,0.0,0.0,11696.1,2021-02-28,,KH
Hayden,6689.82,0.0,0.0,0.0,0.0,6689.82,2021-04-30,,KH
Hayden,6253.0,0.0,0.0,0.0,0.0,6253.0,2021-05-31,,KH
Hayden,6715.41,0.0,0.0,0.0,0.0,6715.41,2021-06-30,,KH
Hayden,6348.92,0.0,0.0,0.0,0.0,6348.92,2021-07-31,,KH
Hayden,2757.85,0.0,0.0,0.0,0.0,2757.85,2021-08-31,,KH
Hayden,2935.11,0.0,0.0,0.0,0.0,2935.11,2021-09-30,,KH
Hayden,5245.89,0.0,0.0,0.0,0.0,5245.89,2021-10-31,,KH
Hayden,7538.14,0.0,0.0,0.0,0.0,7538.14,2021-11-30,,KH
Hayden,5128.84,0.0,0.0,0.0,0.0,5128.84,2021-12-31,,KH
Hayden,8618.94,0.0,0.0,5005.32,0.0,13624.26,2020-12-31,,KH
Hayden,2718.08,0.0,5005.32,0.0,0.0,7723.4,2020-11-30,,KH
Hayden,5037.64,5005.32,0.0,0.0,0.0,10042.96,2020-10-31,,KH
Hayden,6973.94,0.0,0.0,0.0,0.0,6973.94,2020-09-30,,KH
Hayden,4464.3,3007.44,0.0,0.0,0.0,7471.74,2020-08-31,,KH
Hayden,5699.23,0.0,0.0,0.0,0.0,5699.23,2020-07-31,,KH
Hayden,6694.99,0.0,0.0,0.0,0.0,6694.99,2020-06-30,,KH
Hayden,6198.2,0.0,0.0,0.0,0.0,6198.2,2020-05-31,,KH
Hayden,6912.2,0.0,0.0,0.0,0.0,6912.2,2020-04-30,,KH
Hayden,6766.53,0.0,0.0,0.0,0.0,6766.53,2020-03-31,,KH
Hayden,7014.27,0.0,0.0,0.0,0.0,7014.27,2020-02-29,,KH
Hayden,7597.22,0.0,0.0,0.0,0.0,7597.22,2020-01-31,,KH
Hayden,4267.64,0.0,0.0,0.0,0.0,4267.64,2022-01-31,,KH
Hayden,4267.64,0.0,0.0,0.0,0.0,4267.64,2022-02-02,,KH
Hayden,4267.64,0.0,0.0,0.0,0.0,4267.64,2022-03-03,,KH
Hayden,4267.64,0.0,0.0,0.0,0.0,4267.64,2022-04-04,,KH
Hayden,4267.64,0.0,0.0,0.0,0.0,4267.64,2022-05-05,,KH
Hayden,7664.24,0.0,0.0,0.0,0.0,7664.24,2019-03-31,,KUC
Hayden,8355.71,0.0,0.0,0.0,0.0,8355.71,2019-04-30,,KUC
Hayden,4475.13,0.0,0.0,0.0,0.0,4475.13,2019-05-31,,KUC
Hayden,9523.31,0.0,0.0,0.0,0.0,9523.31,2019-06-30,,KUC
Hayden,6535.76,4005.69,0.0,0.0,0.0,10541.45,2019-12-31,,KUC
Hayden,10541.45,0.0,0.0,0.0,0.0,10541.45,2019-11-30,,KUC
Hayden,10541.45,0.0,0.0,0.0,0.0,10541.45,2019-10-30,,KUC
Hayden,10541.45,0.0,0.0,0.0,0.0,10541.45,2019-09-30,,KUC
Hayes E. Willis Health Center,6496.14,3728.76,0.0,0.0,0.0,10224.9,2019-03-31,,VCU
Hayes E. Willis Health Center,9285.57,3202.71,0.0,0.0,0.0,12488.28,2019-04-30,,VCU
Hayes E. Willis Health Center,9924.81,4961.46,0.0,0.0,0.0,14886.27,2019-05-31,,VCU
Hayes E. Willis Health Center,8318.1,4961.67,0.0,0.0,0.0,13279.77,2019-06-30,,VCU
Hayes E. Willis Health Center,6791.82,0.0,0.0,0.0,0.0,6791.82,2019-07-31,,VCU
Hayes E. Willis Health Center,5656.35,3384.36,0.0,0.0,0.0,9040.71,2019-08-31,,VCU
Hayes E. Willis Health Center,4506.6,0.0,0.0,0.0,0.0,4506.6,2019-12-31,,VCU
Hayes E. Willis Health Center,4506.6,0.0,0.0,0.0,0.0,4506.6,2019-11-30,,VCU
Hayes E. Willis Health Center,4506.6,0.0,0.0,0.0,0.0,4506.6,2019-10-30,,VCU
Hayes E. Willis Health Center,4506.6,0.0,0.0,0.0,0.0,4506.6,2019-09-30,,VCU
Hayes E. Willis Health Center,7945.25,2687.37,3443.69,0.0,0.0,14076.31,2021-01-31,,VCU
Hayes E. Willis Health Center,3699.78,0.0,0.0,0.0,0.0,3699.78,2021-03-31,,VCU
Hayes E. Willis Health Center,8659.77,5359.73,2687.37,3443.69,0.0,20150.56,2021-02-28,,VCU
Hayes E. Willis Health Center,5152.14,0.0,0.0,0.0,0.0,5152.14,2021-04-30,,VCU
Hayes E. Willis Health Center,3933.51,0.0,0.0,0.0,0.0,3933.51,2021-05-31,,VCU
Hayes E. Willis Health Center,3495.66,0.0,0.0,0.0,0.0,3495.66,2021-06-30,,VCU
Hayes E. Willis Health Center,6273.54,1363.74,0.0,0.0,0.0,7637.28,2021-07-31,,VCU
Hayes E. Willis Health Center,5862.78,2102.1,0.0,0.0,0.0,7964.88,2021-08-31,,VCU
Hayes E. Willis Health Center,4967.13,1970.64,0.0,0.0,0.0,6937.77,2021-09-30,,VCU
Hayes E. Willis Health Center,4397.61,3386.04,0.0,0.0,0.0,7783.65,2021-10-31,,VCU
Hayes E. Willis Health Center,5411.49,997.92,1533.42,0.0,0.0,7942.83,2021-11-30,,VCU
Hayes E. Willis Health Center,4295.97,3693.9,997.92,1533.42,0.0,10521.21,2021-12-31,,VCU
Hayes E. Willis Health Center,8898.44,3443.69,0.0,0.0,0.0,12342.13,2020-12-31,,VCU
Hayes E. Willis Health Center,9366.32,6.98,0.0,0.0,0.0,9373.3,2020-11-30,,VCU
Hayes E. Willis Health Center,7184.68,0.0,0.0,0.0,0.0,7184.68,2020-10-31,,VCU
Hayes E. Willis Health Center,4316.34,0.0,0.0,0.0,0.0,4316.34,2020-09-30,,VCU
Hayes E. Willis Health Center,4560.15,0.0,0.0,0.0,0.0,4560.15,2020-08-31,,VCU
Hayes E. Willis Health Center,3927.84,0.0,0.0,0.0,0.0,3927.84,2020-07-31,,VCU
Hayes E. Willis Health Center,2135.49,0.0,0.0,0.0,0.0,2135.49,2020-06-30,,VCU
Hayes E. Willis Health Center,1261.89,0.0,0.0,0.0,0.0,1261.89,2020-05-31,,VCU
Hayes E. Willis Health Center,773.22,0.0,0.0,0.0,0.0,773.22,2020-04-30,,VCU
Hayes E. Willis Health Center,4531.39,0.0,0.0,0.0,0.0,4531.39,2020-03-31,,VCU
Hayes E. Willis Health Center,6143.24,0.0,0.0,0.0,0.0,6143.24,2020-02-29,,VCU
Hayes E. Willis Health Center,4205.67,0.0,0.0,0.0,0.0,4205.67,2020-01-31,,VCU
Hazel Hawkins Memorial Hospital,8232.95,0.0,0.0,0.0,0.0,8232.95,2019-03-31,,VEP
Hazel Hawkins Memorial Hospital,9195.59,207.96,0.0,0.0,0.0,9403.55,2019-04-30,,VEP
Hazel Hawkins Memorial Hospital,8690.58,0.0,207.96,0.0,0.0,8898.54,2019-05-31,,VEP
Hazel Hawkins Memorial Hospital,8979.87,0.0,0.0,207.96,0.0,9187.83,2019-06-30,,VEP
Hazel Hawkins Memorial Hospital,8856.62,0.0,0.0,0.0,207.96,9064.58,2019-07-31,,VEP
Hazel Hawkins Memorial Hospital,8762.47,0.0,0.0,0.0,207.96,8970.43,2019-08-31,,VEP
Hazel Hawkins Memorial Hospital,9342.41,4750.99,0.0,0.0,0.0,14093.4,2019-12-31,,VEP
Hazel Hawkins Memorial Hospital,14093.4,0.0,0.0,0.0,0.0,14093.4,2019-11-30,,VEP
Hazel Hawkins Memorial Hospital,14093.4,0.0,0.0,0.0,0.0,14093.4,2019-10-30,,VEP
Hazel Hawkins Memorial Hospital,14093.4,0.0,0.0,0.0,0.0,14093.4,2019-09-30,,VEP
Hazel Hawkins Memorial Hospital,4839.14,0.0,0.0,0.0,0.0,4839.14,2021-03-31,,VEP
Hazel Hawkins Memorial Hospital,4749.55,0.0,0.0,0.0,0.0,4749.55,2021-02-28,,VEP
Hazel Hawkins Memorial Hospital,5054.63,0.0,0.0,0.0,0.0,5054.63,2021-04-30,,VEP
Hazel Hawkins Memorial Hospital,4910.77,0.0,0.0,0.0,0.0,4910.77,2021-05-31,,VEP
Hazel Hawkins Memorial Hospital,10565.05,0.0,0.0,0.0,0.0,10565.05,2021-06-30,,VEP
Hazel Hawkins Memorial Hospital,15188.46,0.0,0.0,0.0,0.0,15188.46,2021-07-31,,VEP
Hazel Hawkins Memorial Hospital,14918.88,0.0,0.0,0.0,0.0,14918.88,2021-08-31,,VEP
Hazel Hawkins Memorial Hospital,15161.29,0.0,0.0,0.0,0.0,15161.29,2021-09-30,,VEP
Hazel Hawkins Memorial Hospital,14915.58,0.0,0.0,0.0,0.0,14915.58,2021-10-31,,VEP
Hazel Hawkins Memorial Hospital,15157.24,0.0,0.0,0.0,0.0,15157.24,2021-11-30,,VEP
Hazel Hawkins Memorial Hospital,16596.03,0.0,0.0,0.0,0.0,16596.03,2021-12-31,,VEP
Hazel Hawkins Memorial Hospital,5418.21,0.0,0.0,0.0,0.0,5418.21,2020-12-31,,VEP
Hazel Hawkins Memorial Hospital,4888.07,0.0,0.0,0.0,0.0,4888.07,2020-11-30,,VEP
Hazel Hawkins Memorial Hospital,9678.11,0.0,0.0,0.0,0.0,9678.11,2020-10-31,,VEP
Hazel Hawkins Memorial Hospital,4891.85,0.0,0.0,0.0,0.0,4891.85,2020-09-30,,VEP
Hazel Hawkins Memorial Hospital,10106.28,0.0,0.0,0.0,0.0,10106.28,2020-08-31,,VEP
Hazel Hawkins Memorial Hospital,9746.67,0.0,0.0,0.0,0.0,9746.67,2020-07-31,,VEP
Hazel Hawkins Memorial Hospital,10189.2,0.0,0.0,0.0,0.0,10189.2,2020-06-30,,VEP
Hazel Hawkins Memorial Hospital,9592.42,0.0,0.0,0.0,0.0,9592.42,2020-05-31,,VEP
Hazel Hawkins Memorial Hospital,10521.55,0.0,0.0,0.0,0.0,10521.55,2020-04-30,,VEP
Hazel Hawkins Memorial Hospital,8931.7,0.0,0.0,0.0,0.0,8931.7,2020-03-31,,VEP
Hazel Hawkins Memorial Hospital,9412.51,571.81,0.0,0.0,0.0,9984.32,2020-02-29,,VEP
Hazel Hawkins Memorial Hospital,9656.4,0.0,66.05,0.0,0.0,9722.45,2020-01-31,,VEP
Hazel Hawkins Memorial Hospital,18033.81,0.0,0.0,0.0,0.0,18033.81,2022-01-31,,VEP
Hazel Hawkins Memorial Hospital,18033.81,0.0,0.0,0.0,0.0,18033.81,2022-02-02,,VEP
Hazel Hawkins Memorial Hospital,18033.81,0.0,0.0,0.0,0.0,18033.81,2022-03-03,,VEP
Hazel Hawkins Memorial Hospital,18033.81,0.0,0.0,0.0,0.0,18033.81,2022-04-04,,VEP
Hazel Hawkins Memorial Hospital,18033.81,0.0,0.0,0.0,0.0,18033.81,2022-05-05,,VEP
Head and Neck,458.05,0.0,0.0,0.0,0.0,458.05,2021-12-31,,OSUP
Head and Neck,15024.44,0.0,0.0,0.0,0.0,15024.44,2022-01-31,,OSUP
Head and Neck,14324.85,699.59,0.0,0.0,0.0,15024.44,2022-02-02,,OSUP
Head and Neck,11647.72,2677.13,699.59,0.0,0.0,15024.44,2022-03-03,,OSUP
Head and Neck,8217.15,3430.57,2677.13,699.59,0.0,15024.44,2022-04-04,,OSUP
Head and Neck,5221.88,2995.27,3430.57,2677.13,699.59,15024.44,2022-05-05,,OSUP
Head and Neck Institute,9875.14,0.0,0.0,0.0,0.0,9875.14,2019-03-31,,CCF
Head and Neck Institute,6193.49,7646.32,0.0,0.0,0.0,13839.81,2019-04-30,,CCF
Head and Neck Institute,7616.91,4004.97,7646.32,0.0,0.0,19268.2,2019-05-31,,CCF
Head and Neck Institute,7581.64,4813.93,4004.97,7646.32,0.0,24046.86,2019-06-30,,CCF
Head and Neck Institute,7738.82,5050.84,4813.93,4004.97,7646.32,29254.88,2019-07-31,,CCF
Head and Neck Institute,7001.08,5252.53,5050.84,4813.93,11651.29,33769.67,2019-08-31,,CCF
Head and Neck Institute,6704.68,5282.34,2525.46,0.0,0.0,14512.48,2019-12-31,,CCF
Head and Neck Institute,11987.02,2525.46,0.0,0.0,0.0,14512.48,2019-11-30,,CCF
Head and Neck Institute,14512.48,0.0,0.0,0.0,0.0,14512.48,2019-10-30,,CCF
Head and Neck Institute,14512.48,0.0,0.0,0.0,0.0,14512.48,2019-09-30,,CCF
Head and Neck Institute,4865.6,0.0,0.0,0.0,0.0,4865.6,2021-01-31,,CCF
Head and Neck Institute,8146.32,1372.56,0.0,0.0,0.0,9518.88,2021-03-31,,CCF
Head and Neck Institute,5731.64,0.0,0.0,0.0,0.0,5731.64,2021-02-28,,CCF
Head and Neck Institute,8025.78,1705.41,1372.56,0.0,0.0,11103.75,2021-04-30,,CCF
Head and Neck Institute,6183.45,3222.24,1705.41,1372.56,0.0,12483.66,2021-05-31,,CCF
Head and Neck Institute,4721.43,3284.19,3222.24,1705.41,1372.56,14305.83,2021-06-30,,CCF
Head and Neck Institute,5488.77,1614.69,3284.19,3222.24,3077.97,16687.86,2021-07-31,,CCF
Head and Neck Institute,6088.95,3106.74,1614.69,3284.19,6300.21,20394.78,2021-08-31,,CCF
Head and Neck Institute,8195.88,2382.03,3106.74,1614.69,9584.4,24883.74,2021-09-30,,CCF
Head and Neck Institute,7242.69,3706.92,0.0,0.0,3222.24,14171.85,2021-10-31,,CCF
Head and Neck Institute,3879.96,0.0,0.0,0.0,3222.24,7102.2,2021-11-30,,CCF
Head and Neck Institute,3689.28,0.0,0.0,0.0,3222.24,6911.52,2021-12-31,,CCF
